Day,Hour,CT1,CT2,CT3,CT4,CT5,CT6,CT7,CT8,CT9,CT10,UT,Total Load Realtime factors,Forecasted total factors
5,22,0.005760057,0.002098724,0,0.000320405,0.000469927,0.000391606,0.000284804,0,0,0.003560052,0.170124195,0.18300977,0.166558994
5,23,0.005478625,0,0,0.000320405,0.000469927,0.000391606,0.000284804,0,0,0.003560052,0.154343765,0.164849184,0.156088543
6,0,0.005478615,0,0,0.000320405,0.000469927,0.000391606,0.000284804,0,0,0.003560052,0.154337385,0.164842794,0.179126549
6,1,0.005478615,0,0,0.000320405,0.000469927,0.000391606,0.000284804,0,0,0.003560052,0.154331062,0.164836471,0.151443139
6,2,0.005478615,0,0,0.000320405,0.000469927,0.000391606,0.000284804,0,0,0.003560052,0.15432474,0.164830149,0.170544618
6,3,0.005760048,0,0,0.000320405,0.000469927,0.000391606,0.000284804,0,0,0.003560052,0.156047216,0.166834058,0.169294501
6,4,0.006322941,0,0,0.000320405,0.000469927,0.000391606,0.000284804,0,0,0.003560052,0.159498669,0.170848404,0.183628256
6,5,0.006858453,0,0,0.000320405,0.000469927,0.000391606,0.000284804,0,0,0.003560052,0.16278192,0.174667167,0.161650677
6,6,0.015839119,0.001111143,0,0.000320405,0.000469927,0.000391606,0.000284804,0,0,0.003560052,0.225378659,0.247355715,0.266810105
6,7,0.015769853,0.002821811,0,0.000320405,0.000469927,0.000391606,0.000284804,0,0,0.003560052,0.236395157,0.260013615,0.296627854
6,8,0.016183305,0.003768462,0,0.000320405,0.000469927,0.000391606,0.000284804,0,0,0.003560052,0.245263898,0.270242459,0.309102037
6,9,0.013973853,0.003135591,0,0.000320405,0.000469927,0.000391606,0.000284804,0,0,0.003560052,0.227449856,0.249586094,0.240314849
6,10,0.015335794,0.003858289,0,0.000320405,0.000469927,0.000391606,0.000284804,0,0,0.003560052,0.240646267,0.264867144,0.296489362
6,11,0.014275987,0.003247887,0,0.000320405,0.000469927,0.000391606,0.000284804,0,0,0.003560052,0.230044701,0.252595369,0.22460068
6,12,0.015755412,0.004040375,0,0.000320405,0.000469927,0.000391606,0.000284804,0,0,0.003560052,0.244429849,0.26925243,0.290299073
6,13,0.014572594,0.003351724,0,0.000320405,0.000469927,0.000391606,0.000284804,0,0,0.003560052,0.232548977,0.255500089,0.286822994
6,14,0.015823276,0.004111779,0,0.000320405,0.000469927,0.000391606,0.000284804,0,0,0.003560052,0.245311943,0.270273792,0.301675706
6,15,0.015565966,0.003327155,0,0.000320405,0.000469927,0.000391606,0.000284804,0,0,0.003560052,0.238474052,0.262393967,0.243816645
6,16,0.017529015,0.003965626,0,0.000320405,0.000469927,0.000391606,0.000284804,0,0,0.003560052,0.254799302,0.281320737,0.28490951
6,17,0.016013872,0.003165619,0,0.000320405,0.000469927,0.000391606,0.000284804,0,0,0.003560052,0.240131782,0.264338067,0.296631161
6,18,0.016533337,0.003780959,0,0.000320405,0.000469927,0.000391606,0.000284804,0,0,0.003560052,0.247434502,0.272775592,0.312920077
6,19,0.01275067,0.003091514,0,0.000320405,0.000469927,0.000391606,0.000284804,0,0,0.003560052,0.219577831,0.240446809,0.240167143
6,20,0.011690973,0.00340545,0,0.000320405,0.000469927,0.000391606,0.000284804,0,0,0.003560052,0.215162888,0.235286105,0.25696585
6,21,0.007500297,0.002700996,0,0.000320405,0.000469927,0.000391606,0.000284804,0,0,0.003560052,0.184699425,0.199927512,0.194927506
6,22,0.005760048,0.00228259,0,0.000320405,0.000469927,0.000391606,0.000284804,0,0,0.003560052,0.171202895,0.184272327,0.16317317
6,23,0.005478615,0.001882717,0,0.000320405,0.000469927,0.000391606,0.000284804,0,0,0.003560052,0.166791703,0.179179829,0.183364605
7,0,0.006626273,0.001869812,0,0.000320405,0.000469927,0.000391606,0.000284804,0,0,0.003560052,0.173748915,0.187271794,0.204618287
7,1,0.006626273,0.00226143,0,0.000320405,0.000469927,0.000391606,0.000284804,0,0,0.003560052,0.176363424,0.190277921,0.171593937
7,2,0.006626273,0,0,0.000320405,0.000469927,0.000391606,0.000284804,0,0,0.003560052,0.161222916,0.172875983,0.161844636
7,3,0.006907706,0,0,0.000320405,0.000469927,0.000391606,0.000284804,0,0,0.003560052,0.162945391,0.174879891,0.157028715
7,4,0.008044423,0.000193835,0,0.000640809,0.000939854,0.000783211,0.000569608,0,0,0.007120104,0.184704445,0.202996289,0.190597641
7,5,0.019004664,0.006160519,0,0.000640809,0.000939854,0.000783211,0.000569608,0,0,0.007120104,0.291956199,0.327174968,0.323800905
7,6,0.021379601,0.00478419,0,0.001922428,0.002819561,0.002349634,0.001708825,0,0,0.021360312,0.351269872,0.407594423,0.440109609
7,7,0.034573595,0.005428053,0,0.005767284,0.008458683,0.007048903,0.005126475,0,0,0.064080935,0.598447019,0.728930947,0.751688652
7,8,0.03377682,0.006642298,0,0.005767284,0.008458683,0.007048903,0.005126475,0,0,0.064080935,0.601672327,0.732573725,0.760807559
7,9,0.032317567,0.00760119,0,0.005767284,0.008458683,0.007048903,0.005126475,0,0,0.064080935,0.599119214,0.729520251,0.735545245
7,10,0.032271033,0.008427089,0,0.005767284,0.008458683,0.007048903,0.005126475,0,0,0.064080935,0.604354215,0.735534617,0.822663297
7,11,0.031178616,0.007842327,0,0.005767284,0.008458683,0.007048903,0.005126475,0,0,0.064080935,0.593723921,0.723227144,0.70698394
7,12,0.032303234,0.009331512,0,0.005767284,0.008458683,0.007048903,0.005126475,0,0,0.064080935,0.610592055,0.742709081,0.751936203
7,13,0.032334737,0.010957777,0,0.005767284,0.008458683,0.007048903,0.005126475,0,0,0.064080935,0.621662713,0.755437507,0.747250236
7,14,0.032402363,0.014587268,0,0.005767284,0.008458683,0.007048903,0.005126475,0,0,0.064080935,0.64636148,0.783833391,0.787117586
7,15,0.033563857,0.019357019,0,0.005767284,0.008458683,0.007048903,0.005126475,0,0,0.064080935,0.685410694,0.82881385,0.952883742
7,16,0.030878403,0.015815655,0,0.004485665,0.006578976,0.00548248,0.003987258,0,0,0.049840727,0.591266208,0.708335372,0.674686318
7,17,0.026454672,0.008568045,0,0.003204047,0.004699269,0.003916057,0.002848042,0,0,0.035600519,0.461640395,0.546931046,0.498047597
7,18,0.027331095,0.005781422,0,0.003204047,0.004699269,0.003916057,0.002848042,0,0,0.035600519,0.448368869,0.53174932,0.532556587
7,19,0.024090953,0.005161997,0,0.001922428,0.002819561,0.002349634,0.001708825,0,0,0.021360312,0.370371529,0.429785239,0.407387813
7,20,0.023700789,0.005033166,0,0.001922428,0.002819561,0.002349634,0.001708825,0,0,0.021360312,0.36710632,0.426001035,0.438947502
7,21,0.008044394,0.002134815,0,0.000640809,0.000939854,0.000783211,0.000569608,0,0,0.007120104,0.197586431,0.217819226,0.249270525
7,22,0.006907706,0.002345048,0,0.000320405,0.000469927,0.000391606,0.000284804,0,0,0.003560052,0.178519058,0.192798606,0.165190925
7,23,0.006626273,0.002320147,0,0.000320405,0.000469927,0.000391606,0.000284804,0,0,0.003560052,0.176617293,0.190590507,0.199312737
